Branch_Type,Branch_ID,Size,Arguments
# Debate File:,28555_T1of3_28555.1.json,,
# Target Argument:,28555.1,,
# Total Branches:,4,,

Pro-branch,Pb1,3,"28555.2,28555.25,28555.24"
Pro-branch,Pb2,3,"28555.21,28555.19,28555.20"
Unweakened Pro-branch,UnWPb1,3,"28555.2,28555.25,28555.24"
Unweakened Pro-branch,UnWPb2,3,"28555.21,28555.19,28555.20"
