Branch_Type,Branch_ID,Size,Arguments
# Debate File:,58416_T28of30_58416.97.json,,
# Target Argument:,58416.97,,
# Total Branches:,11,,

Pro-branch,Pb1,2,"58416.166,58416.245"
Pro-branch,Pb2,1,58416.168
Con-branch,Cb1,1,58416.170
Con-branch,Cb2,1,58416.255
Con-branch,Cb3,1,58416.335
Unweakened Pro-branch,UnWPb1,1,58416.166
Unweakened Pro-branch,UnWPb2,1,58416.168
Unweakened Con-branch,UnWCb1,1,58416.170
Unweakened Con-branch,UnWCb2,1,58416.255
Unweakened Con-branch,UnWCb3,1,58416.335
Pro-Weakening branch,PWb1,1,58416.245
