Branch_Type,Branch_ID,Size,Arguments
# Debate File:,36624_T9of14_36624.595.json,,
# Target Argument:,36624.595,,
# Total Branches:,2,,

Pro-branch,Pb1,2,"36624.709,36624.807"
Unweakened Pro-branch,UnWPb1,2,"36624.709,36624.807"
