Branch_Type,Branch_ID,Size,Arguments
# Debate File:,5589_T12of17_5589.72.json,,
# Target Argument:,5589.72,,
# Total Branches:,7,,

Pro-branch,Pb1,3,"5589.171,5589.180,5589.812"
Con-branch,Cb1,3,"5589.400,5589.403,5589.401"
Con-branch,Cb2,1,5589.402
Unweakened Pro-branch,UnWPb1,1,5589.171
Unweakened Con-branch,UnWCb1,3,"5589.400,5589.403,5589.401"
Unweakened Con-branch,UnWCb2,1,5589.402
Pro-Weakening branch,PWb1,2,"5589.180,5589.812"
