Branch_Type,Branch_ID,Size,Arguments
# Debate File:,1221_T16of26_1221.16.json,,
# Target Argument:,1221.16,,
# Total Branches:,12,,

Pro-branch,Pb1,1,1221.58
Pro-branch,Pb2,1,1221.90
Con-branch,Cb1,2,"1221.59,1221.104"
Con-branch,Cb2,1,1221.62
Con-branch,Cb3,1,1221.134
Con-branch,Cb4,1,1221.147
Unweakened Pro-branch,UnWPb1,1,1221.58
Unweakened Pro-branch,UnWPb2,1,1221.90
Unweakened Con-branch,UnWCb1,2,"1221.59,1221.104"
Unweakened Con-branch,UnWCb2,1,1221.62
Unweakened Con-branch,UnWCb3,1,1221.134
Unweakened Con-branch,UnWCb4,1,1221.147
