Branch_Type,Branch_ID,Size,Arguments
# Debate File:,18595_T13of19_18595.191.json,,
# Target Argument:,18595.191,,
# Total Branches:,7,,

Pro-branch,Pb1,2,"18595.203,18595.649"
Con-branch,Cb1,1,18595.333
Con-branch,Cb2,1,18595.334
Unweakened Pro-branch,UnWPb1,1,18595.203
Unweakened Con-branch,UnWCb1,1,18595.333
Unweakened Con-branch,UnWCb2,1,18595.334
Pro-Weakening branch,PWb1,1,18595.649
