Branch_Type,Branch_ID,Size,Arguments
# Debate File:,32825_T1of1_32825.3.json,,
# Target Argument:,32825.3,,
# Total Branches:,40,,

Pro-branch,Pb1,9,"32825.5,32825.63,32825.59,32825.55,32825.53,32825.51,32825.49,32825.92,32825.90"
Pro-branch,Pb2,4,"32825.7,32825.61,32825.15,32825.9"
Pro-branch,Pb3,3,"32825.11,32825.29,32825.31"
Pro-branch,Pb4,1,32825.13
Pro-branch,Pb5,2,"32825.23,32825.27"
Pro-branch,Pb6,1,32825.25
Pro-branch,Pb7,2,"32825.33,32825.41"
Pro-branch,Pb8,1,32825.57
Con-branch,Cb1,3,"32825.17,32825.45,32825.43"
Con-branch,Cb2,5,"32825.19,32825.35,32825.37,32825.21,32825.39"
Con-branch,Cb3,2,"32825.65,32825.67"
Con-branch,Cb4,2,"32825.71,32825.82"
Con-branch,Cb5,5,"32825.73,32825.80,32825.78,32825.76,32825.47"
Unweakened Pro-branch,UnWPb1,9,"32825.5,32825.63,32825.59,32825.55,32825.53,32825.51,32825.49,32825.92,32825.90"
Unweakened Pro-branch,UnWPb2,3,"32825.7,32825.61,32825.9"
Unweakened Pro-branch,UnWPb3,2,"32825.11,32825.29"
Unweakened Pro-branch,UnWPb4,1,32825.13
Unweakened Pro-branch,UnWPb5,1,32825.23
Unweakened Pro-branch,UnWPb6,1,32825.25
Unweakened Pro-branch,UnWPb7,1,32825.33
Unweakened Pro-branch,UnWPb8,1,32825.57
Unweakened Con-branch,UnWCb1,1,32825.17
Unweakened Con-branch,UnWCb2,2,"32825.19,32825.21"
Unweakened Con-branch,UnWCb3,1,32825.65
Unweakened Con-branch,UnWCb4,1,32825.71
Unweakened Con-branch,UnWCb5,1,32825.73
Pro-Weakening branch,PWb1,1,32825.15
Pro-Weakening branch,PWb2,1,32825.27
Pro-Weakening branch,PWb3,1,32825.41
Pro-Weakening branch,PWb4,1,32825.31
Con-Weakening branch,CWb1,1,32825.47
Con-Weakening branch,CWb2,1,32825.43
Con-Weakening branch,CWb3,1,32825.45
Con-Weakening branch,CWb4,2,"32825.35,32825.37"
Con-Weakening branch,CWb5,1,32825.67
Con-Weakening branch,CWb6,1,32825.82
Con-Weakening branch,CWb7,1,32825.76
Con-Weakening branch,CWb8,1,32825.78
Con-Weakening branch,CWb9,1,32825.80
Con-Weakening branch,CWb10,1,32825.39
