Branch_Type,Branch_ID,Size,Arguments
# Debate File:,42987_T1of1_42987.3.json,,
# Target Argument:,42987.3,,
# Total Branches:,36,,

Pro-branch,Pb1,6,"42987.5,42987.71,42987.73,42987.67,42987.51,42987.69"
Pro-branch,Pb2,2,"42987.7,42987.47"
Pro-branch,Pb3,2,"42987.11,42987.29"
Pro-branch,Pb4,4,"42987.15,42987.31,42987.115,42987.33"
Pro-branch,Pb5,2,"42987.37,42987.45"
Con-branch,Cb1,2,"42987.13,42987.27"
Con-branch,Cb2,7,"42987.17,42987.57,42987.53,42987.75,42987.55,42987.21,42987.65"
Con-branch,Cb3,4,"42987.35,42987.113,42987.41,42987.39"
Con-branch,Cb4,3,"42987.59,42987.63,42987.61"
Con-branch,Cb5,17,"42987.77,42987.99,42987.109,42987.107,42987.105,42987.103,42987.101,42987.79,42987.97,42987.95,42987.93,42987.85,42987.87,42987.81,42987.83,42987.91,42987.89"
Unweakened Pro-branch,UnWPb1,2,"42987.5,42987.71"
Unweakened Pro-branch,UnWPb2,1,42987.7
Unweakened Pro-branch,UnWPb3,1,42987.11
Unweakened Pro-branch,UnWPb4,1,42987.15
Unweakened Pro-branch,UnWPb5,1,42987.37
Unweakened Con-branch,UnWCb1,2,"42987.13,42987.27"
Unweakened Con-branch,UnWCb2,3,"42987.17,42987.57,42987.53"
Unweakened Con-branch,UnWCb3,3,"42987.35,42987.41,42987.39"
Unweakened Con-branch,UnWCb4,3,"42987.59,42987.63,42987.61"
Unweakened Con-branch,UnWCb5,10,"42987.77,42987.99,42987.107,42987.105,42987.103,42987.101,42987.79,42987.93,42987.85,42987.81"
Pro-Weakening branch,PWb1,2,"42987.51,42987.69"
Pro-Weakening branch,PWb2,1,42987.67
Pro-Weakening branch,PWb3,1,42987.47
Pro-Weakening branch,PWb4,1,42987.29
Pro-Weakening branch,PWb5,3,"42987.31,42987.115,42987.33"
Pro-Weakening branch,PWb6,1,42987.45
Pro-Weakening branch,PWb7,1,42987.73
Con-Weakening branch,CWb1,2,"42987.21,42987.65"
Con-Weakening branch,CWb2,1,42987.113
Con-Weakening branch,CWb3,1,42987.55
Con-Weakening branch,CWb4,1,42987.75
Con-Weakening branch,CWb5,1,42987.95
Con-Weakening branch,CWb6,1,42987.97
Con-Weakening branch,CWb7,1,42987.109
Con-Weakening branch,CWb8,3,"42987.83,42987.91,42987.89"
Con-Weakening branch,CWb9,1,42987.87
