Branch_Type,Branch_ID,Size,Arguments
# Debate File:,24431_T23of23_24431.5572.json,,
# Target Argument:,24431.5572,,
# Total Branches:,6,,

Pro-branch,Pb1,2,"24431.5574,24431.5584"
Con-branch,Cb1,1,24431.5596
Con-branch,Cb2,1,24431.5626
Unweakened Pro-branch,UnWPb1,2,"24431.5574,24431.5584"
Unweakened Con-branch,UnWCb1,1,24431.5596
Unweakened Con-branch,UnWCb2,1,24431.5626
