Branch_Type,Branch_ID,Size,Arguments
# Debate File:,5589_T9of17_5589.26.json,,
# Target Argument:,5589.26,,
# Total Branches:,6,,

Pro-branch,Pb1,1,5589.90
Pro-branch,Pb2,1,5589.294
Con-branch,Cb1,1,5589.74
Unweakened Pro-branch,UnWPb1,1,5589.90
Unweakened Pro-branch,UnWPb2,1,5589.294
Unweakened Con-branch,UnWCb1,1,5589.74
