Branch_Type,Branch_ID,Size,Arguments
# Debate File:,1257_T152of152_1257.2197.json,,
# Target Argument:,1257.2197,,
# Total Branches:,7,,

Pro-branch,Pb1,2,"1257.2199,1257.2369"
Pro-branch,Pb2,1,1257.2365
Con-branch,Cb1,2,"1257.2361,1257.2363"
Unweakened Pro-branch,UnWPb1,1,1257.2199
Unweakened Pro-branch,UnWPb2,1,1257.2365
Unweakened Con-branch,UnWCb1,2,"1257.2361,1257.2363"
Pro-Weakening branch,PWb1,1,1257.2369
