Branch_Type,Branch_ID,Size,Arguments
# Debate File:,8051_T1of1_8051.1.json,,
# Target Argument:,8051.1,,
# Total Branches:,29,,

Pro-branch,Pb1,11,"8051.4,8051.24,8051.12,8051.16,8051.17,8051.54,8051.13,8051.43,8051.32,8051.25,8051.61"
Pro-branch,Pb2,8,"8051.5,8051.80,8051.22,8051.21,8051.18,8051.30,8051.42,8051.20"
Pro-branch,Pb3,5,"8051.74,8051.37,8051.46,8051.76,8051.75"
Con-branch,Cb1,5,"8051.2,8051.79,8051.84,8051.55,8051.56"
Con-branch,Cb2,1,8051.3
Con-branch,Cb3,13,"8051.7,8051.6,8051.83,8051.77,8051.10,8051.15,8051.36,8051.49,8051.8,8051.144,8051.41,8051.14,8051.38"
Con-branch,Cb4,9,"8051.139,8051.148,8051.150,8051.35,8051.19,8051.11,8051.31,8051.48,8051.39"
Unweakened Pro-branch,UnWPb1,2,"8051.4,8051.24"
Unweakened Pro-branch,UnWPb2,1,8051.5
Unweakened Pro-branch,UnWPb3,4,"8051.74,8051.37,8051.46,8051.75"
Unweakened Con-branch,UnWCb1,4,"8051.2,8051.79,8051.55,8051.56"
Unweakened Con-branch,UnWCb2,1,8051.3
Unweakened Con-branch,UnWCb3,7,"8051.7,8051.6,8051.77,8051.10,8051.15,8051.36,8051.49"
Unweakened Con-branch,UnWCb4,5,"8051.139,8051.148,8051.35,8051.19,8051.11"
Pro-Weakening branch,PWb1,2,"8051.25,8051.61"
Pro-Weakening branch,PWb2,2,"8051.43,8051.32"
Pro-Weakening branch,PWb3,1,8051.13
Pro-Weakening branch,PWb4,4,"8051.12,8051.16,8051.17,8051.54"
Pro-Weakening branch,PWb5,1,8051.20
Pro-Weakening branch,PWb6,1,8051.42
Pro-Weakening branch,PWb7,3,"8051.21,8051.18,8051.30"
Pro-Weakening branch,PWb8,1,8051.22
Pro-Weakening branch,PWb9,1,8051.80
Pro-Weakening branch,PWb10,1,8051.76
Con-Weakening branch,CWb1,5,"8051.8,8051.144,8051.41,8051.14,8051.38"
Con-Weakening branch,CWb2,1,8051.84
Con-Weakening branch,CWb3,1,8051.83
Con-Weakening branch,CWb4,1,8051.150
Con-Weakening branch,CWb5,3,"8051.31,8051.48,8051.39"
