Branch_Type,Branch_ID,Size,Arguments
# Debate File:,45697_T4of20_45697.9.json,,
# Target Argument:,45697.9,,
# Total Branches:,2,,

Con-branch,Cb1,1,45697.323
Unweakened Con-branch,UnWCb1,1,45697.323
