Branch_Type,Branch_ID,Size,Arguments
# Debate File:,55822_T1of11_55822.5.json,,
# Target Argument:,55822.5,,
# Total Branches:,24,,

Pro-branch,Pb1,10,"55822.253,55822.867,55822.365,55822.561,55822.587,55822.448,55822.559,55822.446,55822.557,55822.555"
Pro-branch,Pb2,8,"55822.9,55822.573,55822.569,55822.575,55822.580,55822.577,55822.571,55822.414"
Pro-branch,Pb3,5,"55822.540,55822.544,55822.181,55822.567,55822.565"
Pro-branch,Pb4,4,"55822.746,55822.772,55822.791,55822.789"
Con-branch,Cb1,3,"55822.206,55822.399,55822.444"
Con-branch,Cb2,3,"55822.550,55822.585,55822.583"
Con-branch,Cb3,5,"55822.432,55822.591,55822.716,55822.593,55822.589"
Unweakened Pro-branch,UnWPb1,3,"55822.253,55822.446,55822.557"
Unweakened Pro-branch,UnWPb2,4,"55822.9,55822.569,55822.571,55822.414"
Unweakened Pro-branch,UnWPb3,2,"55822.540,55822.544"
Unweakened Pro-branch,UnWPb4,3,"55822.746,55822.772,55822.789"
Unweakened Con-branch,UnWCb1,2,"55822.206,55822.399"
Unweakened Con-branch,UnWCb2,2,"55822.550,55822.583"
Unweakened Con-branch,UnWCb3,2,"55822.432,55822.589"
Pro-Weakening branch,PWb1,5,"55822.365,55822.561,55822.587,55822.448,55822.559"
Pro-Weakening branch,PWb2,1,55822.867
Pro-Weakening branch,PWb3,1,55822.573
Pro-Weakening branch,PWb4,3,"55822.181,55822.567,55822.565"
Pro-Weakening branch,PWb5,1,55822.791
Pro-Weakening branch,PWb6,1,55822.555
Pro-Weakening branch,PWb7,3,"55822.575,55822.580,55822.577"
Con-Weakening branch,CWb1,1,55822.444
Con-Weakening branch,CWb2,1,55822.585
Con-Weakening branch,CWb3,3,"55822.591,55822.716,55822.593"
