Branch_Type,Branch_ID,Size,Arguments
# Debate File:,37162_T1of4_37162.3.json,,
# Target Argument:,37162.3,,
# Total Branches:,6,,

Pro-branch,Pb1,3,"37162.11,37162.14,37162.9"
Con-branch,Cb1,1,37162.16
Con-branch,Cb2,1,37162.18
Unweakened Pro-branch,UnWPb1,3,"37162.11,37162.14,37162.9"
Unweakened Con-branch,UnWCb1,1,37162.16
Unweakened Con-branch,UnWCb2,1,37162.18
