Branch_Type,Branch_ID,Size,Arguments
# Debate File:,57860_T6of7_57860.13.json,,
# Target Argument:,57860.13,,
# Total Branches:,6,,

Pro-branch,Pb1,1,57860.33
Con-branch,Cb1,1,57860.35
Con-branch,Cb2,1,57860.37
Unweakened Pro-branch,UnWPb1,1,57860.33
Unweakened Con-branch,UnWCb1,1,57860.35
Unweakened Con-branch,UnWCb2,1,57860.37
