Branch_Type,Branch_ID,Size,Arguments
# Debate File:,33497_T1of1_33497.3.json,,
# Target Argument:,33497.3,,
# Total Branches:,14,,

Pro-branch,Pb1,1,33497.7
Pro-branch,Pb2,1,33497.11
Pro-branch,Pb3,2,"33497.21,33497.23"
Con-branch,Cb1,3,"33497.5,33497.19,33497.17"
Con-branch,Cb2,2,"33497.9,33497.25"
Con-branch,Cb3,1,33497.27
Unweakened Pro-branch,UnWPb1,1,33497.7
Unweakened Pro-branch,UnWPb2,1,33497.11
Unweakened Pro-branch,UnWPb3,1,33497.21
Unweakened Con-branch,UnWCb1,2,"33497.5,33497.19"
Unweakened Con-branch,UnWCb2,2,"33497.9,33497.25"
Unweakened Con-branch,UnWCb3,1,33497.27
Pro-Weakening branch,PWb1,1,33497.23
Con-Weakening branch,CWb1,1,33497.17
