Branch_Type,Branch_ID,Size,Arguments
# Debate File:,41148_T5of9_41148.122.json,,
# Target Argument:,41148.122,,
# Total Branches:,4,,

Pro-branch,Pb1,7,"41148.217,41148.265,41148.223,41148.227,41148.225,41148.221,41148.219"
Unweakened Pro-branch,UnWPb1,3,"41148.217,41148.265,41148.221"
Pro-Weakening branch,PWb1,1,41148.219
Pro-Weakening branch,PWb2,3,"41148.223,41148.227,41148.225"
