Branch_Type,Branch_ID,Size,Arguments
# Debate File:,51432_T1of1_51432.3.json,,
# Target Argument:,51432.3,,
# Total Branches:,22,,

Pro-branch,Pb1,7,"51432.9,51432.29,51432.23,51432.46,51432.21,51432.27,51432.25"
Pro-branch,Pb2,3,"51432.11,51432.50,51432.48"
Pro-branch,Pb3,3,"51432.31,51432.35,51432.33"
Pro-branch,Pb4,6,"51432.41,51432.5,51432.7,51432.37,51432.39,51432.13"
Con-branch,Cb1,2,"51432.15,51432.56"
Con-branch,Cb2,5,"51432.17,51432.60,51432.52,51432.54,51432.58"
Con-branch,Cb3,1,51432.19
Unweakened Pro-branch,UnWPb1,2,"51432.9,51432.23"
Unweakened Pro-branch,UnWPb2,2,"51432.11,51432.50"
Unweakened Pro-branch,UnWPb3,3,"51432.31,51432.35,51432.33"
Unweakened Pro-branch,UnWPb4,4,"51432.41,51432.5,51432.7,51432.13"
Unweakened Con-branch,UnWCb1,1,51432.15
Unweakened Con-branch,UnWCb2,1,51432.17
Unweakened Con-branch,UnWCb3,1,51432.19
Pro-Weakening branch,PWb1,3,"51432.21,51432.27,51432.25"
Pro-Weakening branch,PWb2,1,51432.29
Pro-Weakening branch,PWb3,1,51432.48
Pro-Weakening branch,PWb4,1,51432.46
Pro-Weakening branch,PWb5,2,"51432.37,51432.39"
Con-Weakening branch,CWb1,1,51432.56
Con-Weakening branch,CWb2,3,"51432.52,51432.54,51432.58"
Con-Weakening branch,CWb3,1,51432.60
