Branch_Type,Branch_ID,Size,Arguments
# Debate File:,43548_T1of13_43548.3.json,,
# Target Argument:,43548.3,,
# Total Branches:,16,,

Pro-branch,Pb1,1,43548.63
Pro-branch,Pb2,1,43548.73
Pro-branch,Pb3,1,43548.150
Pro-branch,Pb4,1,43548.171
Con-branch,Cb1,7,"43548.65,43548.136,43548.67,43548.109,43548.169,43548.111,43548.148"
Con-branch,Cb2,1,43548.163
Con-branch,Cb3,1,43548.173
Unweakened Pro-branch,UnWPb1,1,43548.63
Unweakened Pro-branch,UnWPb2,1,43548.73
Unweakened Pro-branch,UnWPb3,1,43548.150
Unweakened Pro-branch,UnWPb4,1,43548.171
Unweakened Con-branch,UnWCb1,2,"43548.65,43548.67"
Unweakened Con-branch,UnWCb2,1,43548.163
Unweakened Con-branch,UnWCb3,1,43548.173
Con-Weakening branch,CWb1,1,43548.136
Con-Weakening branch,CWb2,4,"43548.109,43548.169,43548.111,43548.148"
