Branch_Type,Branch_ID,Size,Arguments
# Debate File:,6966_T1of6_6966.1.json,,
# Target Argument:,6966.1,,
# Total Branches:,2,,

Con-branch,Cb1,1,6966.9
Unweakened Con-branch,UnWCb1,1,6966.9
