Branch_Type,Branch_ID,Size,Arguments
# Debate File:,43969_T2of7_43969.5.json,,
# Target Argument:,43969.5,,
# Total Branches:,6,,

Pro-branch,Pb1,1,43969.29
Pro-branch,Pb2,1,43969.92
Con-branch,Cb1,3,"43969.13,43969.21,43969.23"
Unweakened Pro-branch,UnWPb1,1,43969.29
Unweakened Pro-branch,UnWPb2,1,43969.92
Unweakened Con-branch,UnWCb1,3,"43969.13,43969.21,43969.23"
