Branch_Type,Branch_ID,Size,Arguments
# Debate File:,18081_T3of11_18081.3.json,,
# Target Argument:,18081.3,,
# Total Branches:,9,,

Pro-branch,Pb1,1,18081.17
Pro-branch,Pb2,1,18081.89
Pro-branch,Pb3,1,18081.90
Con-branch,Cb1,3,"18081.31,18081.58,18081.54"
Unweakened Pro-branch,UnWPb1,1,18081.17
Unweakened Pro-branch,UnWPb2,1,18081.89
Unweakened Pro-branch,UnWPb3,1,18081.90
Unweakened Con-branch,UnWCb1,2,"18081.31,18081.58"
Con-Weakening branch,CWb1,1,18081.54
