Branch_Type,Branch_ID,Size,Arguments
# Debate File:,42011_T1of1_42011.3.json,,
# Target Argument:,42011.3,,
# Total Branches:,19,,

Pro-branch,Pb1,4,"42011.5,42011.21,42011.7,42011.23"
Pro-branch,Pb2,3,"42011.27,42011.37,42011.35"
Pro-branch,Pb3,3,"42011.29,42011.41,42011.43"
Pro-branch,Pb4,2,"42011.31,42011.47"
Con-branch,Cb1,5,"42011.9,42011.17,42011.11,42011.25,42011.19"
Con-branch,Cb2,2,"42011.13,42011.15"
Con-branch,Cb3,2,"42011.33,42011.39"
Unweakened Pro-branch,UnWPb1,3,"42011.5,42011.7,42011.23"
Unweakened Pro-branch,UnWPb2,2,"42011.27,42011.35"
Unweakened Pro-branch,UnWPb3,3,"42011.29,42011.41,42011.43"
Unweakened Pro-branch,UnWPb4,1,42011.31
Unweakened Con-branch,UnWCb1,2,"42011.9,42011.17"
Unweakened Con-branch,UnWCb2,2,"42011.13,42011.15"
Unweakened Con-branch,UnWCb3,1,42011.33
Pro-Weakening branch,PWb1,1,42011.21
Pro-Weakening branch,PWb2,1,42011.37
Pro-Weakening branch,PWb3,1,42011.47
Con-Weakening branch,CWb1,3,"42011.11,42011.25,42011.19"
Con-Weakening branch,CWb2,1,42011.39
