Branch_Type,Branch_ID,Size,Arguments
# Debate File:,49464_T8of9_49464.17.json,,
# Target Argument:,49464.17,,
# Total Branches:,4,,

Pro-branch,Pb1,1,49464.51
Con-branch,Cb1,2,"49464.41,49464.43"
Unweakened Pro-branch,UnWPb1,1,49464.51
Unweakened Con-branch,UnWCb1,2,"49464.41,49464.43"
