Branch_Type,Branch_ID,Size,Arguments
# Debate File:,50128_T6of13_50128.23.json,,
# Target Argument:,50128.23,,
# Total Branches:,2,,

Pro-branch,Pb1,1,50128.25
Unweakened Pro-branch,UnWPb1,1,50128.25
