Branch_Type,Branch_ID,Size,Arguments
# Debate File:,24907_T8of21_24907.27.json,,
# Target Argument:,24907.27,,
# Total Branches:,6,,

Pro-branch,Pb1,1,24907.28
Pro-branch,Pb2,3,"24907.195,24907.199,24907.197"
Con-branch,Cb1,2,"24907.201,24907.206"
Unweakened Pro-branch,UnWPb1,1,24907.28
Unweakened Pro-branch,UnWPb2,3,"24907.195,24907.199,24907.197"
Unweakened Con-branch,UnWCb1,2,"24907.201,24907.206"
