Branch_Type,Branch_ID,Size,Arguments
# Debate File:,46180_T1of29_46180.3.json,,
# Target Argument:,46180.3,,
# Total Branches:,6,,

Pro-branch,Pb1,1,46180.191
Pro-branch,Pb2,1,46180.193
Con-branch,Cb1,2,"46180.189,46180.195"
Unweakened Pro-branch,UnWPb1,1,46180.191
Unweakened Pro-branch,UnWPb2,1,46180.193
Unweakened Con-branch,UnWCb1,2,"46180.189,46180.195"
