Branch_Type,Branch_ID,Size,Arguments
# Debate File:,51478_T1of1_51478.3.json,,
# Target Argument:,51478.3,,
# Total Branches:,28,,

Pro-branch,Pb1,24,"51478.29,51478.17,51478.117,51478.119,51478.135,51478.121,51478.79,51478.123,51478.77,51478.63,51478.125,51478.129,51478.133,51478.127,51478.87,51478.85,51478.89,51478.67,51478.109,51478.71,51478.69,51478.37,51478.111,51478.31"
Pro-branch,Pb2,24,"51478.49,51478.101,51478.105,51478.103,51478.99,51478.5,51478.21,51478.33,51478.15,51478.7,51478.25,51478.27,51478.23,51478.9,51478.11,51478.13,51478.39,51478.91,51478.19,51478.41,51478.131,51478.107,51478.75,51478.43"
Con-branch,Cb1,6,"51478.35,51478.115,51478.97,51478.95,51478.93,51478.59"
Con-branch,Cb2,7,"51478.47,51478.81,51478.83,51478.45,51478.113,51478.57,51478.55"
Con-branch,Cb3,1,51478.137
Unweakened Pro-branch,UnWPb1,2,"51478.29,51478.31"
Unweakened Pro-branch,UnWPb2,12,"51478.49,51478.5,51478.15,51478.7,51478.9,51478.11,51478.13,51478.39,51478.91,51478.41,51478.131,51478.75"
Unweakened Con-branch,UnWCb1,3,"51478.35,51478.115,51478.95"
Unweakened Con-branch,UnWCb2,3,"51478.47,51478.45,51478.57"
Unweakened Con-branch,UnWCb3,1,51478.137
Pro-Weakening branch,PWb1,2,"51478.37,51478.111"
Pro-Weakening branch,PWb2,4,"51478.67,51478.109,51478.71,51478.69"
Pro-Weakening branch,PWb3,1,51478.89
Pro-Weakening branch,PWb4,15,"51478.17,51478.117,51478.119,51478.135,51478.121,51478.79,51478.123,51478.77,51478.63,51478.125,51478.129,51478.133,51478.127,51478.87,51478.85"
Pro-Weakening branch,PWb5,1,51478.19
Pro-Weakening branch,PWb6,1,51478.99
Pro-Weakening branch,PWb7,3,"51478.101,51478.105,51478.103"
Pro-Weakening branch,PWb8,1,51478.43
Pro-Weakening branch,PWb9,1,51478.107
Pro-Weakening branch,PWb10,2,"51478.21,51478.33"
Pro-Weakening branch,PWb11,1,51478.23
Pro-Weakening branch,PWb12,2,"51478.25,51478.27"
Con-Weakening branch,CWb1,1,51478.59
Con-Weakening branch,CWb2,1,51478.93
Con-Weakening branch,CWb3,1,51478.97
Con-Weakening branch,CWb4,1,51478.55
Con-Weakening branch,CWb5,2,"51478.81,51478.83"
Con-Weakening branch,CWb6,1,51478.113
