Branch_Type,Branch_ID,Size,Arguments
# Debate File:,35063_T1of2_35063.3.json,,
# Target Argument:,35063.3,,
# Total Branches:,8,,

Pro-branch,Pb1,2,"35063.59,35063.61"
Pro-branch,Pb2,2,"35063.75,35063.77"
Con-branch,Cb1,1,35063.55
Con-branch,Cb2,1,35063.57
Unweakened Pro-branch,UnWPb1,2,"35063.59,35063.61"
Unweakened Pro-branch,UnWPb2,2,"35063.75,35063.77"
Unweakened Con-branch,UnWCb1,1,35063.55
Unweakened Con-branch,UnWCb2,1,35063.57
