Branch_Type,Branch_ID,Size,Arguments
# Debate File:,59916_T1of9_59916.3.json,,
# Target Argument:,59916.3,,
# Total Branches:,5,,

Pro-branch,Pb1,2,"59916.40,59916.86"
Con-branch,Cb1,1,59916.120
Unweakened Pro-branch,UnWPb1,1,59916.40
Unweakened Con-branch,UnWCb1,1,59916.120
Pro-Weakening branch,PWb1,1,59916.86
