Branch_Type,Branch_ID,Size,Arguments
# Debate File:,47646_T4of6_47646.9.json,,
# Target Argument:,47646.9,,
# Total Branches:,11,,

Pro-branch,Pb1,3,"47646.55,47646.126,47646.104"
Pro-branch,Pb2,1,47646.100
Pro-branch,Pb3,2,"47646.106,47646.108"
Con-branch,Cb1,1,47646.29
Con-branch,Cb2,2,"47646.63,47646.65"
Unweakened Pro-branch,UnWPb1,2,"47646.55,47646.104"
Unweakened Pro-branch,UnWPb2,1,47646.100
Unweakened Pro-branch,UnWPb3,2,"47646.106,47646.108"
Unweakened Con-branch,UnWCb1,1,47646.29
Unweakened Con-branch,UnWCb2,2,"47646.63,47646.65"
Pro-Weakening branch,PWb1,1,47646.126
