Branch_Type,Branch_ID,Size,Arguments
# Debate File:,48963_T1of1_48963.3.json,,
# Target Argument:,48963.3,,
# Total Branches:,18,,

Pro-branch,Pb1,3,"48963.5,48963.25,48963.23"
Pro-branch,Pb2,1,48963.7
Pro-branch,Pb3,2,"48963.13,48963.21"
Pro-branch,Pb4,1,48963.15
Pro-branch,Pb5,1,48963.17
Con-branch,Cb1,3,"48963.9,48963.29,48963.27"
Con-branch,Cb2,1,48963.11
Con-branch,Cb3,1,48963.19
Unweakened Pro-branch,UnWPb1,3,"48963.5,48963.25,48963.23"
Unweakened Pro-branch,UnWPb2,1,48963.7
Unweakened Pro-branch,UnWPb3,1,48963.13
Unweakened Pro-branch,UnWPb4,1,48963.15
Unweakened Pro-branch,UnWPb5,1,48963.17
Unweakened Con-branch,UnWCb1,2,"48963.9,48963.29"
Unweakened Con-branch,UnWCb2,1,48963.11
Unweakened Con-branch,UnWCb3,1,48963.19
Pro-Weakening branch,PWb1,1,48963.21
Con-Weakening branch,CWb1,1,48963.27
