Branch_Type,Branch_ID,Size,Arguments
# Debate File:,34171_T4of20_34171.9.json,,
# Target Argument:,34171.9,,
# Total Branches:,9,,

Pro-branch,Pb1,1,34171.15
Pro-branch,Pb2,1,34171.339
Con-branch,Cb1,1,34171.135
Con-branch,Cb2,2,"34171.137,34171.164"
Unweakened Pro-branch,UnWPb1,1,34171.15
Unweakened Pro-branch,UnWPb2,1,34171.339
Unweakened Con-branch,UnWCb1,1,34171.135
Unweakened Con-branch,UnWCb2,1,34171.137
Con-Weakening branch,CWb1,1,34171.164
