Branch_Type,Branch_ID,Size,Arguments
# Debate File:,4650_T3of21_4650.48.json,,
# Target Argument:,4650.48,,
# Total Branches:,56,,

Pro-branch,Pb1,5,"4650.198,4650.492,4650.469,4650.482,4650.491"
Pro-branch,Pb2,4,"4650.202,4650.930,4650.3056,4650.121"
Pro-branch,Pb3,8,"4650.203,4650.3060,4650.3058,4650.887,4650.886,4650.728,4650.964,4650.962"
Pro-branch,Pb4,4,"4650.210,4650.1519,4650.1213,4650.764"
Pro-branch,Pb5,14,"4650.211,4650.1471,4650.3062,4650.1540,4650.760,4650.935,4650.759,4650.316,4650.1468,4650.2979,4650.963,4650.389,4650.391,4650.376"
Pro-branch,Pb6,6,"4650.214,4650.3064,4650.729,4650.1450,4650.1451,4650.1381"
Pro-branch,Pb7,3,"4650.372,4650.724,4650.983"
Pro-branch,Pb8,4,"4650.710,4650.1207,4650.1209,4650.1208"
Pro-branch,Pb9,1,4650.1501
Pro-branch,Pb10,4,"4650.2842,4650.3066,4650.157,4650.2839"
Pro-branch,Pb11,1,4650.2992
Con-branch,Cb1,11,"4650.197,4650.767,4650.977,4650.1214,4650.1216,4650.1444,4650.1217,4650.1215,4650.428,4650.467,4650.1218"
Con-branch,Cb2,6,"4650.291,4650.1467,4650.765,4650.842,4650.843,4650.1234"
Con-branch,Cb3,1,4650.292
Con-branch,Cb4,3,"4650.289,4650.307,4650.914"
Con-branch,Cb5,7,"4650.536,4650.1051,4650.766,4650.715,4650.926,4650.763,4650.1050"
Con-branch,Cb6,2,"4650.709,4650.994"
Con-branch,Cb7,28,"4650.1359,4650.1360,4650.1361,4650.1362,4650.1387,4650.1516,4650.1237,4650.1378,4650.1379,4650.1383,4650.1382,4650.1388,4650.1392,4650.1394,4650.1393,4650.1391,4650.1403,4650.1429,4650.1389,4650.1433,4650.1390,4650.1380,4650.1370,4650.1368,4650.1369,4650.1240,4650.1243,4650.1238"
Unweakened Pro-branch,UnWPb1,1,4650.198
Unweakened Pro-branch,UnWPb2,2,"4650.202,4650.121"
Unweakened Pro-branch,UnWPb3,5,"4650.203,4650.3060,4650.3058,4650.887,4650.886"
Unweakened Pro-branch,UnWPb4,4,"4650.210,4650.1519,4650.1213,4650.764"
Unweakened Pro-branch,UnWPb5,2,"4650.211,4650.759"
Unweakened Pro-branch,UnWPb6,2,"4650.214,4650.3064"
Unweakened Pro-branch,UnWPb7,1,4650.372
Unweakened Pro-branch,UnWPb8,1,4650.710
Unweakened Pro-branch,UnWPb9,1,4650.1501
Unweakened Pro-branch,UnWPb10,3,"4650.2842,4650.3066,4650.157"
Unweakened Pro-branch,UnWPb11,1,4650.2992
Unweakened Con-branch,UnWCb1,1,4650.197
Unweakened Con-branch,UnWCb2,1,4650.291
Unweakened Con-branch,UnWCb3,1,4650.292
Unweakened Con-branch,UnWCb4,1,4650.289
Unweakened Con-branch,UnWCb5,1,4650.536
Unweakened Con-branch,UnWCb6,1,4650.709
Unweakened Con-branch,UnWCb7,1,4650.1359
Pro-Weakening branch,PWb1,7,"4650.316,4650.1468,4650.2979,4650.963,4650.389,4650.391,4650.376"
Pro-Weakening branch,PWb2,3,"4650.469,4650.482,4650.491"
Pro-Weakening branch,PWb3,1,4650.492
Pro-Weakening branch,PWb4,2,"4650.930,4650.3056"
Pro-Weakening branch,PWb5,3,"4650.728,4650.964,4650.962"
Pro-Weakening branch,PWb6,2,"4650.760,4650.935"
Pro-Weakening branch,PWb7,3,"4650.1471,4650.3062,4650.1540"
Pro-Weakening branch,PWb8,4,"4650.729,4650.1450,4650.1451,4650.1381"
Pro-Weakening branch,PWb9,2,"4650.724,4650.983"
Pro-Weakening branch,PWb10,3,"4650.1207,4650.1209,4650.1208"
Con-Weakening branch,CWb1,3,"4650.428,4650.467,4650.1218"
Con-Weakening branch,CWb2,7,"4650.767,4650.977,4650.1214,4650.1216,4650.1444,4650.1217,4650.1215"
Con-Weakening branch,CWb3,4,"4650.765,4650.842,4650.843,4650.1234"
Con-Weakening branch,CWb4,1,4650.1467
Con-Weakening branch,CWb5,2,"4650.307,4650.914"
Con-Weakening branch,CWb6,4,"4650.715,4650.926,4650.763,4650.1050"
Con-Weakening branch,CWb7,1,4650.766
Con-Weakening branch,CWb8,1,4650.1051
Con-Weakening branch,CWb9,1,4650.994
Con-Weakening branch,CWb10,27,"4650.1360,4650.1361,4650.1362,4650.1387,4650.1516,4650.1237,4650.1378,4650.1379,4650.1383,4650.1382,4650.1388,4650.1392,4650.1394,4650.1393,4650.1391,4650.1403,4650.1429,4650.1389,4650.1433,4650.1390,4650.1380,4650.1370,4650.1368,4650.1369,4650.1240,4650.1243,4650.1238"
