Branch_Type,Branch_ID,Size,Arguments
# Debate File:,3371_T7of17_3371.993.json,,
# Target Argument:,3371.993,,
# Total Branches:,39,,

Pro-branch,Pb1,18,"3371.15111,3371.16998,3371.17710,3371.17077,3371.16590,3371.17734,3371.17067,3371.7442,3371.1582,3371.13284,3371.2140,3371.1320,3371.59,3371.15193,3371.1209,3371.17079,3371.2879,3371.2865"
Pro-branch,Pb2,14,"3371.15113,3371.18847,3371.18855,3371.18849,3371.17000,3371.17716,3371.3479,3371.1315,3371.18845,3371.18843,3371.7669,3371.16996,3371.17690,3371.17688"
Pro-branch,Pb3,16,"3371.15115,3371.17155,3371.17686,3371.17684,3371.15882,3371.15887,3371.16910,3371.10646,3371.15890,3371.15885,3371.8383,3371.17718,3371.8835,3371.8159,3371.8030,3371.8429"
Con-branch,Cb1,16,"3371.23,3371.16190,3371.17676,3371.17674,3371.7645,3371.17724,3371.17726,3371.17722,3371.15105,3371.15824,3371.15822,3371.8128,3371.644,3371.17720,3371.1517,3371.1473"
Con-branch,Cb2,17,"3371.15107,3371.17697,3371.17736,3371.17682,3371.17138,3371.17075,3371.17701,3371.17704,3371.17680,3371.17678,3371.17071,3371.17738,3371.17073,3371.17069,3371.17732,3371.17730,3371.17728"
Con-branch,Cb3,18,"3371.15109,3371.18840,3371.18851,3371.405,3371.17002,3371.17706,3371.17670,3371.47,3371.17741,3371.882,3371.275,3371.17672,3371.655,3371.252,3371.18014,3371.2280,3371.1402,3371.618"
Unweakened Pro-branch,UnWPb1,5,"3371.15111,3371.16998,3371.17710,3371.59,3371.15193"
Unweakened Pro-branch,UnWPb2,5,"3371.15113,3371.18847,3371.18849,3371.17000,3371.3479"
Unweakened Pro-branch,UnWPb3,6,"3371.15115,3371.15882,3371.10646,3371.15885,3371.8383,3371.8835"
Unweakened Con-branch,UnWCb1,6,"3371.23,3371.15105,3371.15824,3371.15822,3371.644,3371.17720"
Unweakened Con-branch,UnWCb2,7,"3371.15107,3371.17697,3371.17682,3371.17138,3371.17069,3371.17730,3371.17728"
Unweakened Con-branch,UnWCb3,5,"3371.15109,3371.18840,3371.405,3371.252,3371.2280"
Pro-Weakening branch,PWb1,4,"3371.1582,3371.13284,3371.2140,3371.1320"
Pro-Weakening branch,PWb2,4,"3371.16590,3371.17734,3371.17067,3371.7442"
Pro-Weakening branch,PWb3,4,"3371.7669,3371.16996,3371.17690,3371.17688"
Pro-Weakening branch,PWb4,3,"3371.1315,3371.18845,3371.18843"
Pro-Weakening branch,PWb5,3,"3371.8159,3371.8030,3371.8429"
Pro-Weakening branch,PWb6,3,"3371.17155,3371.17686,3371.17684"
Pro-Weakening branch,PWb7,4,"3371.1209,3371.17079,3371.2879,3371.2865"
Pro-Weakening branch,PWb8,1,3371.17077
Pro-Weakening branch,PWb9,1,3371.17716
Pro-Weakening branch,PWb10,1,3371.18855
Pro-Weakening branch,PWb11,1,3371.17718
Pro-Weakening branch,PWb12,2,"3371.15887,3371.16910"
Pro-Weakening branch,PWb13,1,3371.15890
Con-Weakening branch,CWb1,4,"3371.7645,3371.17724,3371.17726,3371.17722"
Con-Weakening branch,CWb2,3,"3371.16190,3371.17676,3371.17674"
Con-Weakening branch,CWb3,3,"3371.17071,3371.17738,3371.17073"
Con-Weakening branch,CWb4,5,"3371.17075,3371.17701,3371.17704,3371.17680,3371.17678"
Con-Weakening branch,CWb5,6,"3371.47,3371.17741,3371.882,3371.275,3371.17672,3371.655"
Con-Weakening branch,CWb6,3,"3371.17002,3371.17706,3371.17670"
Con-Weakening branch,CWb7,1,3371.1473
Con-Weakening branch,CWb8,1,3371.1517
Con-Weakening branch,CWb9,1,3371.8128
Con-Weakening branch,CWb10,1,3371.17732
Con-Weakening branch,CWb11,1,3371.17736
Con-Weakening branch,CWb12,2,"3371.1402,3371.618"
Con-Weakening branch,CWb13,1,3371.18014
Con-Weakening branch,CWb14,1,3371.18851
