Branch_Type,Branch_ID,Size,Arguments
# Debate File:,38511_T1of1_38511.3.json,,
# Target Argument:,38511.3,,
# Total Branches:,27,,

Pro-branch,Pb1,4,"38511.15,38511.146,38511.19,38511.17"
Pro-branch,Pb2,7,"38511.56,38511.104,38511.106,38511.58,38511.102,38511.126,38511.60"
Con-branch,Cb1,3,"38511.11,38511.120,38511.124"
Con-branch,Cb2,4,"38511.13,38511.108,38511.46,38511.48"
Con-branch,Cb3,5,"38511.21,38511.118,38511.29,38511.27,38511.25"
Con-branch,Cb4,12,"38511.31,38511.144,38511.142,38511.136,38511.138,38511.130,38511.128,38511.140,38511.134,38511.132,38511.114,38511.92"
Unweakened Pro-branch,UnWPb1,1,38511.15
Unweakened Pro-branch,UnWPb2,3,"38511.56,38511.58,38511.60"
Unweakened Con-branch,UnWCb1,1,38511.11
Unweakened Con-branch,UnWCb2,2,"38511.13,38511.108"
Unweakened Con-branch,UnWCb3,2,"38511.21,38511.29"
Unweakened Con-branch,UnWCb4,6,"38511.31,38511.130,38511.128,38511.134,38511.132,38511.92"
Pro-Weakening branch,PWb1,1,38511.17
Pro-Weakening branch,PWb2,1,38511.19
Pro-Weakening branch,PWb3,1,38511.146
Pro-Weakening branch,PWb4,2,"38511.104,38511.106"
Pro-Weakening branch,PWb5,2,"38511.102,38511.126"
Con-Weakening branch,CWb1,2,"38511.120,38511.124"
Con-Weakening branch,CWb2,2,"38511.46,38511.48"
Con-Weakening branch,CWb3,1,38511.25
Con-Weakening branch,CWb4,1,38511.27
Con-Weakening branch,CWb5,1,38511.118
Con-Weakening branch,CWb6,1,38511.114
Con-Weakening branch,CWb7,2,"38511.136,38511.138"
Con-Weakening branch,CWb8,1,38511.142
Con-Weakening branch,CWb9,1,38511.144
Con-Weakening branch,CWb10,1,38511.140
