Branch_Type,Branch_ID,Size,Arguments
# Debate File:,59520_T1of1_59520.3.json,,
# Target Argument:,59520.3,,
# Total Branches:,35,,

Pro-branch,Pb1,19,"59520.9,59520.167,59520.170,59520.21,59520.165,59520.23,59520.143,59520.194,59520.192,59520.190,59520.188,59520.141,59520.186,59520.181,59520.126,59520.184,59520.176,59520.179,59520.174"
Pro-branch,Pb2,30,"59520.36,59520.70,59520.90,59520.74,59520.95,59520.76,59520.228,59520.67,59520.196,59520.86,59520.93,59520.72,59520.84,59520.50,59520.54,59520.58,59520.62,59520.82,59520.64,59520.60,59520.56,59520.40,59520.80,59520.78,59520.38,59520.88,59520.44,59520.219,59520.48,59520.46"
Con-branch,Cb1,32,"59520.15,59520.5,59520.145,59520.120,59520.97,59520.17,59520.110,59520.99,59520.11,59520.153,59520.147,59520.137,59520.132,59520.130,59520.13,59520.112,59520.101,59520.108,59520.106,59520.19,59520.7,59520.42,59520.29,59520.33,59520.151,59520.25,59520.159,59520.27,59520.31,59520.163,59520.161,59520.221"
Con-branch,Cb2,23,"59520.104,59520.135,59520.201,59520.199,59520.128,59520.217,59520.215,59520.124,59520.209,59520.207,59520.226,59520.172,59520.205,59520.118,59520.213,59520.211,59520.116,59520.223,59520.203,59520.114,59520.157,59520.155,59520.122"
Unweakened Pro-branch,UnWPb1,7,"59520.9,59520.167,59520.21,59520.165,59520.126,59520.176,59520.174"
Unweakened Pro-branch,UnWPb2,11,"59520.36,59520.70,59520.74,59520.76,59520.228,59520.40,59520.80,59520.38,59520.44,59520.48,59520.46"
Unweakened Con-branch,UnWCb1,10,"59520.15,59520.5,59520.120,59520.97,59520.13,59520.112,59520.101,59520.108,59520.33,59520.151"
Unweakened Con-branch,UnWCb2,8,"59520.104,59520.135,59520.199,59520.116,59520.203,59520.114,59520.155,59520.122"
Pro-Weakening branch,PWb1,3,"59520.141,59520.186,59520.181"
Pro-Weakening branch,PWb2,5,"59520.143,59520.194,59520.192,59520.190,59520.188"
Pro-Weakening branch,PWb3,7,"59520.54,59520.58,59520.62,59520.82,59520.64,59520.60,59520.56"
Pro-Weakening branch,PWb4,7,"59520.67,59520.196,59520.86,59520.93,59520.72,59520.84,59520.50"
Pro-Weakening branch,PWb5,1,59520.184
Pro-Weakening branch,PWb6,1,59520.170
Pro-Weakening branch,PWb7,1,59520.88
Pro-Weakening branch,PWb8,1,59520.78
Pro-Weakening branch,PWb9,1,59520.90
Pro-Weakening branch,PWb10,1,59520.179
Pro-Weakening branch,PWb11,1,59520.23
Pro-Weakening branch,PWb12,1,59520.219
Pro-Weakening branch,PWb13,1,59520.95
Con-Weakening branch,CWb1,4,"59520.31,59520.163,59520.161,59520.221"
Con-Weakening branch,CWb2,3,"59520.7,59520.42,59520.29"
Con-Weakening branch,CWb3,6,"59520.11,59520.153,59520.147,59520.137,59520.132,59520.130"
Con-Weakening branch,CWb4,3,"59520.118,59520.213,59520.211"
Con-Weakening branch,CWb5,6,"59520.124,59520.209,59520.207,59520.226,59520.172,59520.205"
Con-Weakening branch,CWb6,3,"59520.128,59520.217,59520.215"
Con-Weakening branch,CWb7,3,"59520.25,59520.159,59520.27"
Con-Weakening branch,CWb8,1,59520.19
Con-Weakening branch,CWb9,3,"59520.17,59520.110,59520.99"
Con-Weakening branch,CWb10,1,59520.145
Con-Weakening branch,CWb11,1,59520.157
Con-Weakening branch,CWb12,1,59520.223
Con-Weakening branch,CWb13,1,59520.201
Con-Weakening branch,CWb14,1,59520.106
