Branch_Type,Branch_ID,Size,Arguments
# Debate File:,30989_T42of42_30989.135.json,,
# Target Argument:,30989.135,,
# Total Branches:,2,,

Con-branch,Cb1,1,30989.139
Unweakened Con-branch,UnWCb1,1,30989.139
