Branch_Type,Branch_ID,Size,Arguments
# Debate File:,47678_T16of20_47678.33.json,,
# Target Argument:,47678.33,,
# Total Branches:,2,,

Con-branch,Cb1,1,47678.73
Unweakened Con-branch,UnWCb1,1,47678.73
