Branch_Type,Branch_ID,Size,Arguments
# Debate File:,15349_T1of13_15349.1.json,,
# Target Argument:,15349.1,,
# Total Branches:,2,,

Con-branch,Cb1,1,15349.14
Unweakened Con-branch,UnWCb1,1,15349.14
