Branch_Type,Branch_ID,Size,Arguments
# Debate File:,1260_T18of20_1260.691.json,,
# Target Argument:,1260.691,,
# Total Branches:,2,,

Con-branch,Cb1,1,1260.693
Unweakened Con-branch,UnWCb1,1,1260.693
