Branch_Type,Branch_ID,Size,Arguments
# Debate File:,39206_T1of1_39206.3.json,,
# Target Argument:,39206.3,,
# Total Branches:,18,,

Pro-branch,Pb1,3,"39206.5,39206.47,39206.37"
Pro-branch,Pb2,2,"39206.7,39206.45"
Pro-branch,Pb3,5,"39206.13,39206.25,39206.29,39206.27,39206.23"
Con-branch,Cb1,6,"39206.9,39206.35,39206.43,39206.19,39206.31,39206.33"
Con-branch,Cb2,2,"39206.11,39206.21"
Con-branch,Cb3,4,"39206.15,39206.17,39206.41,39206.39"
Unweakened Pro-branch,UnWPb1,2,"39206.5,39206.47"
Unweakened Pro-branch,UnWPb2,1,39206.7
Unweakened Pro-branch,UnWPb3,1,39206.13
Unweakened Con-branch,UnWCb1,4,"39206.9,39206.35,39206.43,39206.19"
Unweakened Con-branch,UnWCb2,2,"39206.11,39206.21"
Unweakened Con-branch,UnWCb3,1,39206.15
Pro-Weakening branch,PWb1,1,39206.37
Pro-Weakening branch,PWb2,1,39206.45
Pro-Weakening branch,PWb3,1,39206.23
Pro-Weakening branch,PWb4,3,"39206.25,39206.29,39206.27"
Con-Weakening branch,CWb1,3,"39206.17,39206.41,39206.39"
Con-Weakening branch,CWb2,2,"39206.31,39206.33"
