Branch_Type,Branch_ID,Size,Arguments
# Debate File:,14101_T1of1_14101.1.json,,
# Target Argument:,14101.1,,
# Total Branches:,23,,

Pro-branch,Pb1,4,"14101.2,14101.14,14101.4,14101.15"
Pro-branch,Pb2,5,"14101.8,14101.24,14101.9,14101.3,14101.23"
Pro-branch,Pb3,2,"14101.22,14101.28"
Con-branch,Cb1,1,14101.7
Con-branch,Cb2,3,"14101.12,14101.27,14101.13"
Con-branch,Cb3,1,14101.18
Con-branch,Cb4,1,14101.19
Con-branch,Cb5,1,14101.20
Con-branch,Cb6,1,14101.21
Unweakened Pro-branch,UnWPb1,1,14101.2
Unweakened Pro-branch,UnWPb2,3,"14101.8,14101.24,14101.9"
Unweakened Pro-branch,UnWPb3,2,"14101.22,14101.28"
Unweakened Con-branch,UnWCb1,1,14101.7
Unweakened Con-branch,UnWCb2,2,"14101.12,14101.13"
Unweakened Con-branch,UnWCb3,1,14101.18
Unweakened Con-branch,UnWCb4,1,14101.19
Unweakened Con-branch,UnWCb5,1,14101.20
Unweakened Con-branch,UnWCb6,1,14101.21
Pro-Weakening branch,PWb1,2,"14101.3,14101.23"
Pro-Weakening branch,PWb2,1,14101.15
Pro-Weakening branch,PWb3,1,14101.4
Pro-Weakening branch,PWb4,1,14101.14
Con-Weakening branch,CWb1,1,14101.27
