Branch_Type,Branch_ID,Size,Arguments
# Debate File:,42591_T16of18_42591.136.json,,
# Target Argument:,42591.136,,
# Total Branches:,6,,

Pro-branch,Pb1,1,42591.156
Pro-branch,Pb2,1,42591.158
Con-branch,Cb1,1,42591.279
Unweakened Pro-branch,UnWPb1,1,42591.156
Unweakened Pro-branch,UnWPb2,1,42591.158
Unweakened Con-branch,UnWCb1,1,42591.279
