Branch_Type,Branch_ID,Size,Arguments
# Debate File:,24078_T1of1_24078.1.json,,
# Target Argument:,24078.1,,
# Total Branches:,28,,

Pro-branch,Pb1,2,"24078.4,24078.10"
Pro-branch,Pb2,1,24078.6
Pro-branch,Pb3,4,"24078.8,24078.16,24078.11,24078.28"
Pro-branch,Pb4,10,"24078.12,24078.70,24078.9,24078.21,24078.2,24078.14,24078.15,24078.18,24078.31,24078.17"
Con-branch,Cb1,2,"24078.3,24078.19"
Con-branch,Cb2,4,"24078.5,24078.30,24078.27,24078.35"
Con-branch,Cb3,3,"24078.7,24078.37,24078.13"
Con-branch,Cb4,2,"24078.20,24078.38"
Unweakened Pro-branch,UnWPb1,1,24078.4
Unweakened Pro-branch,UnWPb2,1,24078.6
Unweakened Pro-branch,UnWPb3,1,24078.8
Unweakened Pro-branch,UnWPb4,5,"24078.12,24078.70,24078.9,24078.21,24078.2"
Unweakened Con-branch,UnWCb1,1,24078.3
Unweakened Con-branch,UnWCb2,1,24078.5
Unweakened Con-branch,UnWCb3,1,24078.7
Unweakened Con-branch,UnWCb4,1,24078.20
Pro-Weakening branch,PWb1,1,24078.10
Pro-Weakening branch,PWb2,2,"24078.11,24078.28"
Pro-Weakening branch,PWb3,1,24078.16
Pro-Weakening branch,PWb4,1,24078.17
Pro-Weakening branch,PWb5,2,"24078.18,24078.31"
Pro-Weakening branch,PWb6,2,"24078.14,24078.15"
Con-Weakening branch,CWb1,1,24078.19
Con-Weakening branch,CWb2,2,"24078.27,24078.35"
Con-Weakening branch,CWb3,1,24078.30
Con-Weakening branch,CWb4,1,24078.13
Con-Weakening branch,CWb5,1,24078.37
Con-Weakening branch,CWb6,1,24078.38
