Branch_Type,Branch_ID,Size,Arguments
# Debate File:,43411_T6of11_43411.17.json,,
# Target Argument:,43411.17,,
# Total Branches:,2,,

Con-branch,Cb1,2,"43411.32,43411.34"
Unweakened Con-branch,UnWCb1,2,"43411.32,43411.34"
