Branch_Type,Branch_ID,Size,Arguments
# Debate File:,61093_T1of3_61093.3.json,,
# Target Argument:,61093.3,,
# Total Branches:,14,,

Pro-branch,Pb1,5,"61093.5,61093.21,61093.13,61093.11,61093.17"
Pro-branch,Pb2,3,"61093.9,61093.19,61093.15"
Pro-branch,Pb3,1,61093.33
Con-branch,Cb1,1,61093.7
Con-branch,Cb2,3,"61093.25,61093.29,61093.27"
Unweakened Pro-branch,UnWPb1,2,"61093.5,61093.13"
Unweakened Pro-branch,UnWPb2,2,"61093.9,61093.15"
Unweakened Pro-branch,UnWPb3,1,61093.33
Unweakened Con-branch,UnWCb1,1,61093.7
Unweakened Con-branch,UnWCb2,2,"61093.25,61093.29"
Pro-Weakening branch,PWb1,2,"61093.11,61093.17"
Pro-Weakening branch,PWb2,1,61093.21
Pro-Weakening branch,PWb3,1,61093.19
Con-Weakening branch,CWb1,1,61093.27
