Branch_Type,Branch_ID,Size,Arguments
# Debate File:,7121_T3of10_7121.3.json,,
# Target Argument:,7121.3,,
# Total Branches:,11,,

Pro-branch,Pb1,5,"7121.32,7121.818,7121.10,7121.816,7121.90"
Pro-branch,Pb2,8,"7121.760,7121.33,7121.31,7121.91,7121.65,7121.62,7121.757,7121.63"
Con-branch,Cb1,3,"7121.271,7121.820,7121.64"
Unweakened Pro-branch,UnWPb1,3,"7121.32,7121.10,7121.90"
Unweakened Pro-branch,UnWPb2,3,"7121.760,7121.62,7121.63"
Unweakened Con-branch,UnWCb1,2,"7121.271,7121.64"
Pro-Weakening branch,PWb1,1,7121.818
Pro-Weakening branch,PWb2,4,"7121.33,7121.31,7121.91,7121.65"
Pro-Weakening branch,PWb3,1,7121.816
Pro-Weakening branch,PWb4,1,7121.757
Con-Weakening branch,CWb1,1,7121.820
