Branch_Type,Branch_ID,Size,Arguments
# Debate File:,14768_T9of37_14768.18.json,,
# Target Argument:,14768.18,,
# Total Branches:,6,,

Pro-branch,Pb1,1,14768.179
Pro-branch,Pb2,1,14768.181
Pro-branch,Pb3,1,14768.183
Unweakened Pro-branch,UnWPb1,1,14768.179
Unweakened Pro-branch,UnWPb2,1,14768.181
Unweakened Pro-branch,UnWPb3,1,14768.183
