Branch_Type,Branch_ID,Size,Arguments
# Debate File:,58662_T2of15_58662.5.json,,
# Target Argument:,58662.5,,
# Total Branches:,2,,

Con-branch,Cb1,1,58662.19
Unweakened Con-branch,UnWCb1,1,58662.19
