Branch_Type,Branch_ID,Size,Arguments
# Debate File:,34796_T3of14_34796.7.json,,
# Target Argument:,34796.7,,
# Total Branches:,31,,

Pro-branch,Pb1,4,"34796.27,34796.118,34796.238,34796.116"
Pro-branch,Pb2,3,"34796.110,34796.773,34796.632"
Pro-branch,Pb3,5,"34796.232,34796.518,34796.524,34796.528,34796.234"
Pro-branch,Pb4,3,"34796.236,34796.546,34796.394"
Con-branch,Cb1,7,"34796.29,34796.457,34796.459,34796.463,34796.461,34796.340,34796.469"
Con-branch,Cb2,19,"34796.197,34796.352,34796.240,34796.754,34796.756,34796.421,34796.617,34796.769,34796.767,34796.765,34796.619,34796.443,34796.326,34796.670,34796.378,34796.668,34796.419,34796.451,34796.449"
Con-branch,Cb3,29,"34796.348,34796.742,34796.744,34796.683,34796.630,34796.762,34796.783,34796.711,34796.473,34796.583,34796.478,34796.488,34796.475,34796.638,34796.248,34796.719,34796.721,34796.775,34796.298,34796.250,34796.625,34796.652,34796.654,34796.628,34796.621,34796.623,34796.346,34796.344,34796.350"
Unweakened Pro-branch,UnWPb1,2,"34796.27,34796.116"
Unweakened Pro-branch,UnWPb2,2,"34796.110,34796.632"
Unweakened Pro-branch,UnWPb3,2,"34796.232,34796.234"
Unweakened Pro-branch,UnWPb4,2,"34796.236,34796.546"
Unweakened Con-branch,UnWCb1,3,"34796.29,34796.340,34796.469"
Unweakened Con-branch,UnWCb2,5,"34796.197,34796.240,34796.326,34796.378,34796.668"
Unweakened Con-branch,UnWCb3,10,"34796.348,34796.630,34796.762,34796.711,34796.625,34796.628,34796.621,34796.346,34796.344,34796.350"
Pro-Weakening branch,PWb1,2,"34796.118,34796.238"
Pro-Weakening branch,PWb2,1,34796.773
Pro-Weakening branch,PWb3,3,"34796.518,34796.524,34796.528"
Pro-Weakening branch,PWb4,1,34796.394
Con-Weakening branch,CWb1,4,"34796.457,34796.459,34796.463,34796.461"
Con-Weakening branch,CWb2,1,34796.352
Con-Weakening branch,CWb3,1,34796.683
Con-Weakening branch,CWb4,2,"34796.742,34796.744"
Con-Weakening branch,CWb5,6,"34796.248,34796.719,34796.721,34796.775,34796.298,34796.250"
Con-Weakening branch,CWb6,7,"34796.421,34796.617,34796.769,34796.767,34796.765,34796.619,34796.443"
Con-Weakening branch,CWb7,2,"34796.754,34796.756"
Con-Weakening branch,CWb8,2,"34796.652,34796.654"
Con-Weakening branch,CWb9,6,"34796.473,34796.583,34796.478,34796.488,34796.475,34796.638"
Con-Weakening branch,CWb10,3,"34796.419,34796.451,34796.449"
Con-Weakening branch,CWb11,1,34796.670
Con-Weakening branch,CWb12,1,34796.623
Con-Weakening branch,CWb13,1,34796.783
