Branch_Type,Branch_ID,Size,Arguments
# Debate File:,1257_T81of152_1257.751.json,,
# Target Argument:,1257.751,,
# Total Branches:,2,,

Con-branch,Cb1,1,1257.2355
Unweakened Con-branch,UnWCb1,1,1257.2355
