Branch_Type,Branch_ID,Size,Arguments
# Debate File:,64803_T9of31_64803.54.json,,
# Target Argument:,64803.54,,
# Total Branches:,6,,

Pro-branch,Pb1,1,64803.64
Con-branch,Cb1,1,64803.56
Con-branch,Cb2,1,64803.78
Unweakened Pro-branch,UnWPb1,1,64803.64
Unweakened Con-branch,UnWCb1,1,64803.56
Unweakened Con-branch,UnWCb2,1,64803.78
