Branch_Type,Branch_ID,Size,Arguments
# Debate File:,45697_T16of20_45697.83.json,,
# Target Argument:,45697.83,,
# Total Branches:,4,,

Pro-branch,Pb1,2,"45697.192,45697.345"
Con-branch,Cb1,3,"45697.196,45697.199,45697.194"
Unweakened Pro-branch,UnWPb1,2,"45697.192,45697.345"
Unweakened Con-branch,UnWCb1,3,"45697.196,45697.199,45697.194"
