Branch_Type,Branch_ID,Size,Arguments
# Debate File:,62158_T4of4_62158.33.json,,
# Target Argument:,62158.33,,
# Total Branches:,5,,

Con-branch,Cb1,1,62158.35
Con-branch,Cb2,2,"62158.37,62158.39"
Unweakened Con-branch,UnWCb1,1,62158.35
Unweakened Con-branch,UnWCb2,1,62158.37
Con-Weakening branch,CWb1,1,62158.39
