Branch_Type,Branch_ID,Size,Arguments
# Debate File:,50378_T7of10_50378.493.json,,
# Target Argument:,50378.493,,
# Total Branches:,23,,

Pro-branch,Pb1,13,"50378.495,50378.713,50378.715,50378.524,50378.531,50378.499,50378.537,50378.501,50378.510,50378.539,50378.514,50378.512,50378.522"
Pro-branch,Pb2,5,"50378.503,50378.717,50378.648,50378.508,50378.506"
Con-branch,Cb1,4,"50378.516,50378.612,50378.533,50378.518"
Con-branch,Cb2,9,"50378.520,50378.703,50378.709,50378.707,50378.711,50378.442,50378.705,50378.684,50378.686"
Con-branch,Cb3,1,50378.535
Unweakened Pro-branch,UnWPb1,6,"50378.495,50378.524,50378.499,50378.501,50378.510,50378.539"
Unweakened Pro-branch,UnWPb2,3,"50378.503,50378.648,50378.506"
Unweakened Con-branch,UnWCb1,2,"50378.516,50378.533"
Unweakened Con-branch,UnWCb2,3,"50378.520,50378.442,50378.684"
Unweakened Con-branch,UnWCb3,1,50378.535
Pro-Weakening branch,PWb1,1,50378.522
Pro-Weakening branch,PWb2,2,"50378.713,50378.715"
Pro-Weakening branch,PWb3,1,50378.508
Pro-Weakening branch,PWb4,1,50378.717
Pro-Weakening branch,PWb5,1,50378.531
Pro-Weakening branch,PWb6,1,50378.512
Pro-Weakening branch,PWb7,1,50378.514
Pro-Weakening branch,PWb8,1,50378.537
Con-Weakening branch,CWb1,1,50378.518
Con-Weakening branch,CWb2,1,50378.612
Con-Weakening branch,CWb3,4,"50378.703,50378.709,50378.707,50378.711"
Con-Weakening branch,CWb4,1,50378.686
Con-Weakening branch,CWb5,1,50378.705
