Branch_Type,Branch_ID,Size,Arguments
# Debate File:,51001_T1of1_51001.3.json,,
# Target Argument:,51001.3,,
# Total Branches:,5,,

Con-branch,Cb1,17,"51001.13,51001.39,51001.5,51001.23,51001.27,51001.25,51001.19,51001.21,51001.7,51001.33,51001.35,51001.37,51001.29,51001.31,51001.9,51001.11,51001.41"
Unweakened Con-branch,UnWCb1,11,"51001.13,51001.39,51001.5,51001.23,51001.27,51001.7,51001.29,51001.31,51001.9,51001.11,51001.41"
Con-Weakening branch,CWb1,3,"51001.33,51001.35,51001.37"
Con-Weakening branch,CWb2,2,"51001.19,51001.21"
Con-Weakening branch,CWb3,1,51001.25
