Branch_Type,Branch_ID,Size,Arguments
# Debate File:,48652_T1of1_48652.3.json,,
# Target Argument:,48652.3,,
# Total Branches:,58,,

Pro-branch,Pb1,44,"48652.7,48652.419,48652.198,48652.196,48652.291,48652.411,48652.297,48652.295,48652.293,48652.223,48652.221,48652.203,48652.201,48652.140,48652.134,48652.186,48652.184,48652.142,48652.156,48652.152,48652.231,48652.233,48652.299,48652.235,48652.229,48652.154,48652.72,48652.237,48652.301,48652.94,48652.66,48652.401,48652.227,48652.64,48652.172,48652.174,48652.162,48652.281,48652.160,48652.283,48652.287,48652.289,48652.285,48652.170"
Pro-branch,Pb2,28,"48652.11,48652.433,48652.431,48652.219,48652.395,48652.397,48652.393,48652.313,48652.311,48652.217,48652.435,48652.391,48652.380,48652.382,48652.384,48652.15,48652.303,48652.55,48652.307,48652.305,48652.21,48652.315,48652.317,48652.386,48652.388,48652.321,48652.319,48652.309"
Pro-branch,Pb3,26,"48652.102,48652.429,48652.194,48652.423,48652.399,48652.427,48652.425,48652.329,48652.333,48652.339,48652.331,48652.337,48652.335,48652.192,48652.325,48652.327,48652.323,48652.177,48652.239,48652.241,48652.188,48652.341,48652.190,48652.136,48652.345,48652.343"
Con-branch,Cb1,50,"48652.13,48652.437,48652.78,48652.80,48652.82,48652.267,48652.90,48652.407,48652.409,48652.146,48652.41,48652.104,48652.119,48652.19,48652.364,48652.368,48652.366,48652.76,48652.100,48652.148,48652.138,48652.273,48652.275,48652.271,48652.150,48652.123,48652.403,48652.372,48652.378,48652.376,48652.121,48652.126,48652.112,48652.5,48652.62,48652.58,48652.60,48652.144,48652.23,48652.182,48652.70,48652.25,48652.27,48652.29,48652.46,48652.356,48652.50,48652.48,48652.358,48652.39"
Con-branch,Cb2,35,"48652.52,48652.417,48652.106,48652.263,48652.265,48652.114,48652.110,48652.92,48652.96,48652.261,48652.86,48652.255,48652.257,48652.88,48652.259,48652.84,48652.251,48652.253,48652.158,48652.249,48652.43,48652.354,48652.352,48652.370,48652.180,48652.31,48652.247,48652.68,48652.245,48652.37,48652.132,48652.130,48652.33,48652.349,48652.243"
Con-branch,Cb3,1,48652.421
Unweakened Pro-branch,UnWPb1,6,"48652.7,48652.66,48652.227,48652.64,48652.162,48652.281"
Unweakened Pro-branch,UnWPb2,6,"48652.11,48652.219,48652.313,48652.311,48652.217,48652.380"
Unweakened Pro-branch,UnWPb3,5,"48652.102,48652.194,48652.399,48652.192,48652.323"
Unweakened Con-branch,UnWCb1,9,"48652.13,48652.437,48652.119,48652.138,48652.273,48652.29,48652.46,48652.50,48652.48"
Unweakened Con-branch,UnWCb2,10,"48652.52,48652.417,48652.86,48652.88,48652.84,48652.158,48652.31,48652.68,48652.37,48652.33"
Unweakened Con-branch,UnWCb3,1,48652.421
Pro-Weakening branch,PWb1,4,"48652.72,48652.237,48652.301,48652.94"
Pro-Weakening branch,PWb2,9,"48652.142,48652.156,48652.152,48652.231,48652.233,48652.299,48652.235,48652.229,48652.154"
Pro-Weakening branch,PWb3,15,"48652.198,48652.196,48652.291,48652.411,48652.297,48652.295,48652.293,48652.223,48652.221,48652.203,48652.201,48652.140,48652.134,48652.186,48652.184"
Pro-Weakening branch,PWb4,1,48652.419
Pro-Weakening branch,PWb5,8,"48652.21,48652.315,48652.317,48652.386,48652.388,48652.321,48652.319,48652.309"
Pro-Weakening branch,PWb6,5,"48652.15,48652.303,48652.55,48652.307,48652.305"
Pro-Weakening branch,PWb7,1,48652.431
Pro-Weakening branch,PWb8,1,48652.433
Pro-Weakening branch,PWb9,3,"48652.136,48652.345,48652.343"
Pro-Weakening branch,PWb10,6,"48652.177,48652.239,48652.241,48652.188,48652.341,48652.190"
Pro-Weakening branch,PWb11,1,48652.429
Pro-Weakening branch,PWb12,6,"48652.160,48652.283,48652.287,48652.289,48652.285,48652.170"
Pro-Weakening branch,PWb13,2,"48652.172,48652.174"
Pro-Weakening branch,PWb14,1,48652.401
Pro-Weakening branch,PWb15,1,48652.391
Pro-Weakening branch,PWb16,1,48652.435
Pro-Weakening branch,PWb17,1,48652.393
Pro-Weakening branch,PWb18,2,"48652.395,48652.397"
