Branch_Type,Branch_ID,Size,Arguments
# Debate File:,60917_T3of3_60917.7.json,,
# Target Argument:,60917.7,,
# Total Branches:,6,,

Pro-branch,Pb1,4,"60917.17,60917.23,60917.27,60917.25"
Con-branch,Cb1,2,"60917.19,60917.21"
Unweakened Pro-branch,UnWPb1,1,60917.17
Unweakened Con-branch,UnWCb1,1,60917.19
Pro-Weakening branch,PWb1,3,"60917.23,60917.27,60917.25"
Con-Weakening branch,CWb1,1,60917.21
