Branch_Type,Branch_ID,Size,Arguments
# Debate File:,59916_T6of9_59916.13.json,,
# Target Argument:,59916.13,,
# Total Branches:,10,,

Pro-branch,Pb1,15,"59916.36,59916.48,59916.88,59916.46,59916.123,59916.102,59916.104,59916.114,59916.110,59916.108,59916.112,59916.106,59916.38,59916.44,59916.42"
Con-branch,Cb1,9,"59916.52,59916.133,59916.19,59916.96,59916.94,59916.92,59916.90,59916.23,59916.21"
Unweakened Pro-branch,UnWPb1,4,"59916.36,59916.48,59916.88,59916.123"
Unweakened Con-branch,UnWCb1,4,"59916.52,59916.19,59916.23,59916.21"
Pro-Weakening branch,PWb1,3,"59916.38,59916.44,59916.42"
Pro-Weakening branch,PWb2,7,"59916.102,59916.104,59916.114,59916.110,59916.108,59916.112,59916.106"
Pro-Weakening branch,PWb3,1,59916.46
Con-Weakening branch,CWb1,1,59916.133
Con-Weakening branch,CWb2,1,59916.90
Con-Weakening branch,CWb3,3,"59916.96,59916.94,59916.92"
