Branch_Type,Branch_ID,Size,Arguments
# Debate File:,43339_T1of1_43339.3.json,,
# Target Argument:,43339.3,,
# Total Branches:,8,,

Pro-branch,Pb1,1,43339.5
Pro-branch,Pb2,1,43339.7
Pro-branch,Pb3,1,43339.13
Con-branch,Cb1,1,43339.9
Unweakened Pro-branch,UnWPb1,1,43339.5
Unweakened Pro-branch,UnWPb2,1,43339.7
Unweakened Pro-branch,UnWPb3,1,43339.13
Unweakened Con-branch,UnWCb1,1,43339.9
