Branch_Type,Branch_ID,Size,Arguments
# Debate File:,1221_T1of26_1221.1.json,,
# Target Argument:,1221.1,,
# Total Branches:,8,,

Pro-branch,Pb1,1,1221.23
Pro-branch,Pb2,1,1221.69
Con-branch,Cb1,4,"1221.22,1221.119,1221.46,1221.24"
Unweakened Pro-branch,UnWPb1,1,1221.23
Unweakened Pro-branch,UnWPb2,1,1221.69
Unweakened Con-branch,UnWCb1,2,"1221.22,1221.119"
Con-Weakening branch,CWb1,1,1221.24
Con-Weakening branch,CWb2,1,1221.46
