Branch_Type,Branch_ID,Size,Arguments
# Debate File:,64784_T1of20_64784.3.json,,
# Target Argument:,64784.3,,
# Total Branches:,8,,

Pro-branch,Pb1,1,64784.5
Pro-branch,Pb2,1,64784.7
Con-branch,Cb1,2,"64784.9,64784.71"
Con-branch,Cb2,1,64784.11
Unweakened Pro-branch,UnWPb1,1,64784.5
Unweakened Pro-branch,UnWPb2,1,64784.7
Unweakened Con-branch,UnWCb1,2,"64784.9,64784.71"
Unweakened Con-branch,UnWCb2,1,64784.11
